TIME(MS),COMMAND,VALUE
 002100 ,3      ,1
 002100 ,5      ,1
 002100 ,6      ,1
 002100 ,7      ,1
 002100 ,8      ,1
 002150 ,3      ,0
 002150 ,4      ,0
 002150 ,6      ,0
 002150 ,8      ,0
 002200 ,3      ,1
 002200 ,4      ,1
 002250 ,6      ,1
 002250 ,8      ,1
 002300 ,4      ,0
 002300 ,8      ,0
 002350 ,2      ,0
 002350 ,3      ,0
 002350 ,5      ,0
 002350 ,6      ,0
 002350 ,7      ,0
 002400 ,1      ,0
 002400 ,2      ,1
 002450 ,2      ,0
 002450 ,4      ,1
 002450 ,5      ,1
 002450 ,6      ,1
 002500 ,3      ,1
 002500 ,5      ,0
 002500 ,6      ,0
 002550 ,1      ,1
 002550 ,2      ,1
 002550 ,3      ,0
 002550 ,6      ,1
 002550 ,7      ,1
 002550 ,8      ,1
 002600 ,3      ,1
 002600 ,5      ,1
 002650 ,1      ,0
 002650 ,2      ,0
 002650 ,3      ,0
 002650 ,4      ,0
 002650 ,5      ,0
 002650 ,6      ,0
 002650 ,7      ,0
 002650 ,8      ,0
 002700 ,1      ,1
 002700 ,2      ,1
 002700 ,3      ,1
 002700 ,5      ,1
 002700 ,6      ,1
 002700 ,7      ,1
 002700 ,8      ,1
 002750 ,1      ,0
 002750 ,2      ,0
 002750 ,3      ,0
 002750 ,4      ,1
 002750 ,7      ,0
 002800 ,1      ,1
 002800 ,4      ,0
 002800 ,5      ,0
 002800 ,6      ,0
 002800 ,8      ,0
 002850 ,2      ,1
 002850 ,3      ,1
 002850 ,4      ,1
 002850 ,5      ,1
 002850 ,8      ,1
 002900 ,6      ,1
 002900 ,7      ,1
 002900 ,8      ,0
 002950 ,4      ,0
 002950 ,8      ,1
 003000 ,1      ,0
 003000 ,2      ,0
 003000 ,5      ,0
 003000 ,6      ,0
 003000 ,7      ,0
 003000 ,8      ,0
 003050 ,2      ,1
 003050 ,3      ,0
 003050 ,5      ,1
 003050 ,8      ,1
 003100 ,1      ,1
 003100 ,2      ,0
 003100 ,3      ,1
 003100 ,4      ,1
 003100 ,5      ,0
 003100 ,6      ,1
 003100 ,7      ,1
 003150 ,1      ,0
 003150 ,4      ,0
 003150 ,6      ,0
 003150 ,7      ,0
 003150 ,8      ,0
 003200 ,1      ,1
 003250 ,1      ,0
 003250 ,4      ,1
 003250 ,8      ,1
 003300 ,1      ,1
 003300 ,2      ,1
 003300 ,4      ,0
 003300 ,6      ,1
 003350 ,1      ,0
 003350 ,4      ,1
 003350 ,5      ,1
 003350 ,6      ,0
 003350 ,7      ,1
 003400 ,2      ,0
 003400 ,3      ,0
 003400 ,7      ,0
 003400 ,8      ,0
 003450 ,2      ,1
 003450 ,3      ,1
 003450 ,5      ,0
 003450 ,8      ,1
 003500 ,2      ,0
 003500 ,5      ,1
 003500 ,6      ,1
 003500 ,7      ,1
 003500 ,8      ,0
 003550 ,1      ,1
 003550 ,2      ,1
 003550 ,7      ,0
 003550 ,8      ,1
 003600 ,4      ,0
 003600 ,6      ,0
 003600 ,7      ,1
 003600 ,8      ,0
 003650 ,1      ,0
 003650 ,2      ,0
 003650 ,3      ,0
 003650 ,4      ,1
 003700 ,1      ,1
 003700 ,2      ,1
 003700 ,3      ,1
 003700 ,6      ,1
 003700 ,7      ,0
 003700 ,8      ,1
 003750 ,1      ,0
 003750 ,3      ,0
 003750 ,6      ,0
 003750 ,7      ,1
 003800 ,2      ,0
 003800 ,4      ,0
 003800 ,8      ,0
 003850 ,2      ,1
 003850 ,3      ,1
 003850 ,4      ,1
 003850 ,6      ,1
 003900 ,1      ,1
 003900 ,2      ,0
 003900 ,8      ,1
 003950 ,2      ,1
 004000 ,2      ,0
 004000 ,4      ,0
 004050 ,8      ,0
 004100 ,3      ,0
 004100 ,4      ,1
 004100 ,7      ,0
 004100 ,8      ,1
 004150 ,2      ,1
 004150 ,3      ,1
 004200 ,1      ,0
 004200 ,2      ,0
 004200 ,3      ,0
 004200 ,4      ,0
 004200 ,5      ,0
 004200 ,6      ,0
 004200 ,7      ,1
 004250 ,1      ,1
 004250 ,2      ,1
 004250 ,3      ,1
 004250 ,6      ,1
 004250 ,7      ,0
 004300 ,1      ,0
 004300 ,2      ,0
 004300 ,5      ,1
 004300 ,6      ,0
 004350 ,1      ,1
 004350 ,2      ,1
 004350 ,4      ,1
 004350 ,6      ,1
 004350 ,7      ,1
 004350 ,8      ,0
 004400 ,2      ,0
 004400 ,3      ,0
 004400 ,4      ,0
 004400 ,5      ,0
 004400 ,6      ,0
 004400 ,8      ,1
 004450 ,2      ,1
 004450 ,4      ,1
 004450 ,5      ,1
 004450 ,6      ,1
 004450 ,7      ,0
 004450 ,8      ,0
 004500 ,1      ,0
 004500 ,3      ,1
 004500 ,5      ,0
 004500 ,6      ,0
 004500 ,7      ,1
 004500 ,8      ,1
 004550 ,1      ,1
 004550 ,5      ,1
 004550 ,6      ,1
 004650 ,3      ,0
 004700 ,1      ,0
 004700 ,2      ,0
 004700 ,4      ,0
 004700 ,5      ,0
 004700 ,6      ,0
 004700 ,7      ,0
 004750 ,1      ,1
 004750 ,2      ,1
 004750 ,4      ,1
 004750 ,7      ,1
 004800 ,3      ,1
 004800 ,5      ,1
 004800 ,6      ,1
 004850 ,1      ,0
 004850 ,4      ,0
 004850 ,5      ,0
 004850 ,6      ,0
 004850 ,7      ,0
 004850 ,8      ,0
 004900 ,1      ,1
 004900 ,2      ,0
 004900 ,6      ,1
 004900 ,8      ,1
 004950 ,2      ,1
 004950 ,4      ,1
 004950 ,5      ,1
 004950 ,7      ,1
 004950 ,8      ,0
 005000 ,1      ,0
 005000 ,2      ,0
 005000 ,4      ,0
 005000 ,5      ,0
 005000 ,6      ,0
 005000 ,7      ,0
 005000 ,8      ,1
 005050 ,2      ,1
 005050 ,4      ,1
 005100 ,1      ,1
 005100 ,5      ,1
 005100 ,6      ,1
 005100 ,7      ,1
 005150 ,1      ,0
 005150 ,3      ,0
 005150 ,4      ,0
 005150 ,5      ,0
 005150 ,7      ,0
 005200 ,1      ,1
 005200 ,2      ,0
 005200 ,3      ,1
 005200 ,5      ,1
 005200 ,6      ,0
 005200 ,8      ,0
 005250 ,1      ,0
 005250 ,2      ,1
 005250 ,4      ,1
 005250 ,5      ,0
 005250 ,6      ,1
 005250 ,7      ,1
 005250 ,8      ,1
 005300 ,1      ,1
 005300 ,5      ,1
 005300 ,6      ,0
 005350 ,1      ,0
 005350 ,3      ,0
 005350 ,4      ,0
 005350 ,5      ,0
 005350 ,6      ,1
 005400 ,2      ,0
 005400 ,3      ,1
 005400 ,6      ,0
 005400 ,7      ,0
 005450 ,3      ,0
 005450 ,4      ,1
 005450 ,8      ,0
 005500 ,1      ,1
 005500 ,3      ,1
 005500 ,4      ,0
 005500 ,5      ,1
 005500 ,8      ,1
 005550 ,3      ,0
 005550 ,5      ,0
 005550 ,6      ,1
 005550 ,7      ,1
 005600 ,1      ,0
 005600 ,2      ,1
 005600 ,3      ,1
 005600 ,4      ,1
 005600 ,5      ,1
 005600 ,6      ,0
 005650 ,1      ,1
 005650 ,4      ,0
 005650 ,6      ,1
 005700 ,4      ,1
 005700 ,8      ,0
 005750 ,1      ,0
 005750 ,6      ,0
 005750 ,8      ,1
 005800 ,1      ,1
 005800 ,2      ,0
 005800 ,5      ,0
 005800 ,6      ,1
 005850 ,1      ,0
 005850 ,3      ,0
 005850 ,4      ,0
 005850 ,6      ,0
 005850 ,7      ,0
 005850 ,8      ,0
 006950 ,6      ,1
 008100 ,1      ,1
 008250 ,1      ,0
 008250 ,6      ,0
 008250 ,7      ,1
 010000 ,7      ,0
 010550 ,6      ,1
 011850 ,6      ,0
 011850 ,7      ,1
 013250 ,7      ,0
 013250 ,8      ,1
 014450 ,6      ,1
 014450 ,8      ,0
 015850 ,6      ,0
 015850 ,7      ,1
 017200 ,7      ,0
 017200 ,8      ,1
 018500 ,7      ,1
 018500 ,8      ,0
 019800 ,6      ,1
 019800 ,7      ,0
 021100 ,1      ,1
 021100 ,6      ,0
 021150 ,2      ,1
 021200 ,1      ,0
 021200 ,3      ,1
 021250 ,2      ,0
 021300 ,3      ,0
 022400 ,2      ,1
 022450 ,3      ,1
 022500 ,2      ,0
 022500 ,4      ,1
 022550 ,3      ,0
 022600 ,4      ,0
 023650 ,5      ,1
 024000 ,4      ,1
 024300 ,3      ,1
 024650 ,2      ,1
 024950 ,1      ,1
 024950 ,6      ,1
 024950 ,7      ,1
 024950 ,8      ,1
 026250 ,1      ,0
 027500 ,2      ,0
 027500 ,3      ,0
 028800 ,4      ,0
 028800 ,5      ,0
 029550 ,6      ,0
 030150 ,7      ,0
 030150 ,8      ,0
 031300 ,6      ,1
 032650 ,6      ,0
 032650 ,8      ,1
 034000 ,7      ,1
 034000 ,8      ,0
 035950 ,8      ,1
 036650 ,6      ,1
 036650 ,7      ,0
 036650 ,8      ,0
 037350 ,6      ,0
 037350 ,7      ,1
 038050 ,6      ,1
 038050 ,8      ,1
 039500 ,6      ,0
 039500 ,7      ,0
 039500 ,8      ,0
 039700 ,1      ,1
 039700 ,3      ,1
 039700 ,5      ,1
 040150 ,1      ,0
 040150 ,2      ,1
 040150 ,3      ,0
 040150 ,4      ,1
 040150 ,5      ,0
 040700 ,1      ,1
 040700 ,2      ,0
 040700 ,3      ,1
 040700 ,4      ,0
 040700 ,5      ,1
 041200 ,1      ,0
 041200 ,2      ,1
 041200 ,3      ,0
 041200 ,4      ,1
 041200 ,5      ,0
 042100 ,1      ,1
 042100 ,2      ,0
 042100 ,3      ,1
 042100 ,4      ,0
 042100 ,5      ,1
 042550 ,1      ,0
 042550 ,2      ,1
 042550 ,3      ,0
 042550 ,4      ,1
 042550 ,5      ,0
 043150 ,1      ,1
 043150 ,2      ,0
 043150 ,3      ,1
 043150 ,4      ,0
 043150 ,5      ,1
 043600 ,1      ,0
 043600 ,2      ,1
 043600 ,3      ,0
 043600 ,4      ,1
 043600 ,5      ,0
 044000 ,2      ,0
 044000 ,4      ,0
 044050 ,6      ,1
 044250 ,6      ,0
 044250 ,7      ,1
 044400 ,6      ,1
 044400 ,7      ,0
 044800 ,6      ,0
 044800 ,7      ,1
 045500 ,6      ,1
 045500 ,7      ,0
 046150 ,6      ,0
 046150 ,7      ,1
 046350 ,6      ,1
 046350 ,7      ,0
 046700 ,7      ,1
 046700 ,8      ,1
 046950 ,1      ,1
 046950 ,3      ,1
 046950 ,5      ,1
 047400 ,1      ,0
 047400 ,2      ,1
 047400 ,3      ,0
 047400 ,4      ,1
 047400 ,5      ,0
 048000 ,1      ,1
 048000 ,2      ,0
 048000 ,3      ,1
 048000 ,4      ,0
 048000 ,5      ,1
 048000 ,6      ,0
 048500 ,1      ,0
 048500 ,2      ,1
 048500 ,3      ,0
 048500 ,4      ,1
 048500 ,5      ,0
 048500 ,7      ,0
 048900 ,2      ,0
 048900 ,4      ,0
 049050 ,7      ,1
 049050 ,8      ,0
 049250 ,7      ,0
 049250 ,8      ,1
 049450 ,7      ,1
 049450 ,8      ,0
 049900 ,7      ,0
 049900 ,8      ,1
 050400 ,7      ,1
 050400 ,8      ,0
 051050 ,7      ,0
 051050 ,8      ,1
 051600 ,6      ,1
 051600 ,7      ,1
 051950 ,1      ,1
 051950 ,3      ,1
 051950 ,5      ,1
 051950 ,6      ,0
 051950 ,7      ,0
 051950 ,8      ,0
 052350 ,1      ,0
 052350 ,2      ,1
 052350 ,3      ,0
 052350 ,4      ,1
 052350 ,5      ,0
 052900 ,1      ,1
 052900 ,2      ,0
 052900 ,3      ,1
 052900 ,4      ,0
 052900 ,5      ,1
 053550 ,1      ,0
 053550 ,3      ,0
 053550 ,5      ,0
 053550 ,6      ,1
 053750 ,7      ,1
 054050 ,8      ,1
 054750 ,5      ,1
 054900 ,3      ,1
 055100 ,1      ,1
 056200 ,1      ,0
 056350 ,3      ,0
 056600 ,5      ,0
 056850 ,7      ,0
 057500 ,6      ,0
 057700 ,6      ,1
 057700 ,8      ,0
 058350 ,2      ,1
 058350 ,6      ,0
 058600 ,2      ,0
 058600 ,4      ,1
 058900 ,2      ,1
 058900 ,4      ,0
 059200 ,2      ,0
 059200 ,4      ,1
 059550 ,1      ,1
 059550 ,4      ,0
 059850 ,1      ,0
 059850 ,3      ,1
 060100 ,1      ,1
 060100 ,5      ,1
 060750 ,1      ,0
 060750 ,2      ,1
 060750 ,3      ,0
 060750 ,4      ,1
 060750 ,5      ,0
 061100 ,1      ,1
 061100 ,2      ,0
 061100 ,3      ,1
 061100 ,4      ,0
 061100 ,5      ,1
 061400 ,2      ,1
 061400 ,4      ,1
 061400 ,6      ,1
 061400 ,7      ,1
 061400 ,8      ,1
 061650 ,1      ,0
 061650 ,2      ,0
 061650 ,3      ,0
 061650 ,4      ,0
 061650 ,5      ,0
 061650 ,6      ,0
 061650 ,7      ,0
 061650 ,8      ,0
 061900 ,1      ,1
 061900 ,2      ,1
 061900 ,3      ,1
 061900 ,4      ,1
 061900 ,5      ,1
 061900 ,6      ,1
 061900 ,7      ,1
 061900 ,8      ,1
 062300 ,1      ,0
 062300 ,2      ,0
 062300 ,3      ,0
 062300 ,4      ,0
 062300 ,5      ,0
 062300 ,6      ,0
 062300 ,7      ,0
 062300 ,8      ,0
 062650 ,1      ,1
 062650 ,3      ,1
 062650 ,5      ,1
 063150 ,1      ,0
 063150 ,2      ,1
 063150 ,3      ,0
 063150 ,4      ,1
 063150 ,5      ,0
 063400 ,2      ,0
 063400 ,4      ,0
 063400 ,6      ,1
 063650 ,6      ,0
 063650 ,7      ,1
 063800 ,6      ,1
 063800 ,7      ,0
 063950 ,6      ,0
 063950 ,7      ,1
 064400 ,6      ,1
 064400 ,7      ,0
 064700 ,6      ,0
 064700 ,7      ,1
 064950 ,6      ,1
 064950 ,7      ,0
 065500 ,6      ,0
 065500 ,7      ,1
 065850 ,6      ,1
 065850 ,7      ,0
 066200 ,7      ,1
 066200 ,8      ,1
 066450 ,1      ,1
 066450 ,3      ,1
 066450 ,5      ,1
 066900 ,1      ,0
 066900 ,2      ,1
 066900 ,3      ,0
 066900 ,4      ,1
 066900 ,5      ,0
 067500 ,1      ,1
 067500 ,2      ,0
 067500 ,3      ,1
 067500 ,4      ,0
 067500 ,5      ,1
 067500 ,6      ,0
 068000 ,1      ,0
 068000 ,2      ,1
 068000 ,3      ,0
 068000 ,4      ,1
 068000 ,5      ,0
 068000 ,7      ,0
 068400 ,2      ,0
 068400 ,4      ,0
 068550 ,7      ,1
 068550 ,8      ,0
 068700 ,7      ,0
 068700 ,8      ,1
 068950 ,7      ,1
 068950 ,8      ,0
 069150 ,7      ,0
 069150 ,8      ,1
 069500 ,7      ,1
 069500 ,8      ,0
 069850 ,7      ,0
 069850 ,8      ,1
 070150 ,7      ,1
 070150 ,8      ,0
 070400 ,7      ,0
 070400 ,8      ,1
 070750 ,7      ,1
 070750 ,8      ,0
 071000 ,6      ,1
 071250 ,1      ,1
 071250 ,3      ,1
 071250 ,5      ,1
 071250 ,6      ,0
 071250 ,7      ,0
 071650 ,1      ,0
 071650 ,2      ,1
 071650 ,3      ,0
 071650 ,4      ,1
 071650 ,5      ,0
 072200 ,1      ,1
 072200 ,2      ,0
 072200 ,3      ,1
 072200 ,4      ,0
 072200 ,5      ,1
 072850 ,1      ,0
 072850 ,3      ,0
 072850 ,5      ,0
 072850 ,6      ,1
 073200 ,7      ,1
 073500 ,8      ,1
 073950 ,5      ,1
 074150 ,3      ,1
 074450 ,1      ,1
 075550 ,1      ,0
 075650 ,3      ,0
 075900 ,5      ,0
 076150 ,7      ,0
 076550 ,6      ,0
 077000 ,6      ,1
 077000 ,8      ,0
 077850 ,6      ,0
 077850 ,7      ,1
 078200 ,7      ,0
 078200 ,8      ,1
 078550 ,1      ,1
 078550 ,2      ,1
 078550 ,3      ,1
 078550 ,4      ,1
 078550 ,5      ,1
 078900 ,6      ,1
 078900 ,8      ,0
 079050 ,6      ,0
 079050 ,7      ,1
 079100 ,1      ,0
 079100 ,2      ,0
 079100 ,3      ,0
 079100 ,4      ,0
 079100 ,5      ,0
 079200 ,1      ,1
 079200 ,2      ,1
 079200 ,3      ,1
 079200 ,4      ,1
 079200 ,5      ,1
 079300 ,6      ,1
 079300 ,7      ,0
 079300 ,8      ,1
 079350 ,1      ,0
 079350 ,2      ,0
 079350 ,3      ,0
 079350 ,4      ,0
 079350 ,5      ,0
 079500 ,1      ,1
 079500 ,3      ,1
 079500 ,5      ,1
 079600 ,1      ,0
 079600 ,2      ,1
 079600 ,3      ,0
 079600 ,4      ,1
 079600 ,5      ,0
 079950 ,1      ,1
 079950 ,3      ,1
 079950 ,5      ,1
 080050 ,6      ,0
 080050 ,7      ,1
 080050 ,8      ,0
 080250 ,6      ,1
 080250 ,7      ,0
 080450 ,1      ,0
 080450 ,2      ,0
 080450 ,3      ,0
 080450 ,4      ,0
 080450 ,5      ,0
 080500 ,6      ,0
 080500 ,8      ,1
 080700 ,5      ,1
 080800 ,7      ,1
 080800 ,8      ,0
 080900 ,4      ,1
 081200 ,7      ,0
 081200 ,8      ,1
 081250 ,3      ,1
 081450 ,7      ,1
 081450 ,8      ,0
 081550 ,2      ,1
 081750 ,6      ,1
 081750 ,8      ,1
 081800 ,1      ,1
 082450 ,2      ,0
 082450 ,4      ,0
 082600 ,1      ,0
 082600 ,2      ,1
 082600 ,3      ,0
 082600 ,4      ,1
 082600 ,5      ,0
 082600 ,6      ,0
 082700 ,1      ,1
 082700 ,2      ,0
 082700 ,4      ,0
 082700 ,5      ,1
 082700 ,7      ,0
 083050 ,1      ,0
 083050 ,2      ,1
 083050 ,3      ,1
 083050 ,4      ,1
 083050 ,5      ,0
 083050 ,7      ,1
 083050 ,8      ,0
 083300 ,1      ,1
 083300 ,2      ,0
 083300 ,3      ,0
 083300 ,4      ,0
 083300 ,5      ,1
 083300 ,7      ,0
 083300 ,8      ,1
 083550 ,1      ,0
 083550 ,2      ,1
 083550 ,3      ,1
 083550 ,4      ,1
 083550 ,5      ,0
 083550 ,7      ,1
 083550 ,8      ,0
 083800 ,1      ,1
 083800 ,2      ,0
 083800 ,3      ,0
 083800 ,4      ,0
 083800 ,5      ,1
 083800 ,6      ,1
 083800 ,7      ,0
 084200 ,1      ,0
 084200 ,2      ,1
 084200 ,3      ,1
 084200 ,4      ,1
 084200 ,5      ,0
 084200 ,6      ,0
 084200 ,7      ,1
 084450 ,1      ,1
 084450 ,2      ,0
 084450 ,3      ,0
 084450 ,4      ,0
 084450 ,5      ,1
 084450 ,6      ,1
 084450 ,7      ,0
 084800 ,2      ,1
 084800 ,3      ,1
 084800 ,4      ,1
 084800 ,6      ,0
 084800 ,7      ,1
 084800 ,8      ,1
 085100 ,1      ,0
 085100 ,2      ,0
 085100 ,3      ,0
 085100 ,4      ,0
 085100 ,5      ,0
 085150 ,1      ,1
 085150 ,2      ,1
 085150 ,3      ,1
 085150 ,4      ,1
 085150 ,5      ,1
 085150 ,6      ,1
 085150 ,7      ,0
 085150 ,8      ,0
 085450 ,1      ,0
 085450 ,2      ,0
 085450 ,3      ,0
 085450 ,4      ,0
 085450 ,5      ,0
 085500 ,1      ,1
 085500 ,2      ,1
 085500 ,3      ,1
 085500 ,4      ,1
 085500 ,5      ,1
 085500 ,7      ,1
 085500 ,8      ,1
 085900 ,6      ,0
 085900 ,7      ,0
 085900 ,8      ,0
 086100 ,2      ,0
 086100 ,4      ,0
 086100 ,7      ,1
 086700 ,1      ,0
 086700 ,2      ,1
 086700 ,3      ,0
 086700 ,4      ,1
 086700 ,5      ,0
 086700 ,6      ,1
 086700 ,7      ,0
 086700 ,8      ,1
 087150 ,1      ,1
 087150 ,2      ,0
 087150 ,3      ,1
 087150 ,4      ,0
 087150 ,5      ,1
 087150 ,7      ,1
 087550 ,3      ,0
 087550 ,5      ,0
 087550 ,6      ,0
 087550 ,7      ,0
 087550 ,8      ,0
 087700 ,2      ,1
 087900 ,3      ,1
 088100 ,3      ,0
 088100 ,5      ,1
 088500 ,3      ,1
 088500 ,5      ,0
 088850 ,3      ,0
 088850 ,5      ,1
 089100 ,3      ,1
 089100 ,5      ,0
 089700 ,3      ,0
 089700 ,5      ,1
 089950 ,3      ,1
 089950 ,5      ,0
 090250 ,3      ,0
 090250 ,5      ,1
 090650 ,2      ,0
 090650 ,5      ,0
 091250 ,1      ,0
 091250 ,2      ,1
 091600 ,2      ,0
 091600 ,3      ,1
 092150 ,3      ,0
 092150 ,4      ,1
 092450 ,4      ,0
 092450 ,5      ,1
 092550 ,4      ,1
 092700 ,3      ,1
 093000 ,1      ,1
 093000 ,3      ,0
 093350 ,1      ,0
 093350 ,3      ,1
 093650 ,1      ,1
 093650 ,3      ,0
 093950 ,1      ,0
 093950 ,3      ,1
 094100 ,1      ,1
 094100 ,3      ,0
 094600 ,1      ,0
 094600 ,3      ,1
 094850 ,1      ,1
 094850 ,3      ,0
 095150 ,1      ,0
 095150 ,3      ,1
 095500 ,1      ,1
 095500 ,4      ,0
 096150 ,1      ,0
 096150 ,2      ,1
 096150 ,3      ,0
 096150 ,4      ,1
 096150 ,5      ,0
 096400 ,1      ,1
 096400 ,2      ,0
 096400 ,3      ,1
 096400 ,4      ,0
 096400 ,5      ,1
 096650 ,2      ,1
 096650 ,3      ,0
 096650 ,5      ,0
 096650 ,6      ,1
 096700 ,6      ,0
 096950 ,1      ,0
 096950 ,2      ,0
 096950 ,3      ,1
 096950 ,4      ,1
 096950 ,5      ,1
 096950 ,6      ,1
 097100 ,6      ,0
 097100 ,7      ,1
 097350 ,3      ,0
 097350 ,4      ,0
 097350 ,5      ,0
 097400 ,7      ,0
 097400 ,8      ,1
 097850 ,7      ,1
 097850 ,8      ,0
 098050 ,7      ,0
 098050 ,8      ,1
 098300 ,7      ,1
 098550 ,6      ,1
 099400 ,6      ,0
 099400 ,8      ,0
 099600 ,3      ,1
 099600 ,7      ,0
 099750 ,2      ,1
 099750 ,3      ,0
 099950 ,2      ,0
 099950 ,3      ,1
 100250 ,3      ,0
 100250 ,4      ,1
 100550 ,3      ,1
 100550 ,4      ,0
 100800 ,2      ,1
 100800 ,4      ,1
 101050 ,1      ,1
 101050 ,5      ,1
 101550 ,1      ,0
 101550 ,2      ,0
 101550 ,3      ,0
 101550 ,4      ,0
 101550 ,5      ,0
 101550 ,7      ,1
 101800 ,3      ,1
 102050 ,5      ,1
 102300 ,2      ,1
 102600 ,4      ,1
 103000 ,1      ,1
 103200 ,6      ,1
 103550 ,8      ,1
 104200 ,3      ,0
 104200 ,4      ,0
 104200 ,5      ,0
 104200 ,6      ,0
 104200 ,7      ,0
 104200 ,8      ,0
 104350 ,3      ,1
 104350 ,4      ,1
 104350 ,5      ,1
 104700 ,6      ,1
 104700 ,7      ,1
 104700 ,8      ,1
 105100 ,1      ,0
 105100 ,2      ,0
 105100 ,3      ,0
 105100 ,4      ,0
 105100 ,5      ,0
 105100 ,6      ,0
 105100 ,7      ,0
 105100 ,8      ,0
 105300 ,1      ,1
 105300 ,2      ,1
 105300 ,3      ,1
 105300 ,4      ,1
 105300 ,5      ,1
 105300 ,6      ,1
 105300 ,7      ,1
 105300 ,8      ,1
 105800 ,1      ,0
 105800 ,2      ,0
 106000 ,3      ,0
 106000 ,4      ,0
 106000 ,5      ,0
 106050 ,7      ,0
 106100 ,7      ,1
 106600 ,6      ,0
 106600 ,8      ,0
 106800 ,3      ,1
 106800 ,6      ,1
 106800 ,7      ,0
 107050 ,2      ,1
 107050 ,3      ,0
 107050 ,4      ,1
 107200 ,2      ,0
 107200 ,3      ,1
 107200 ,4      ,0
 107200 ,6      ,0
 107200 ,7      ,1
 107350 ,2      ,1
 107350 ,3      ,0
 107350 ,4      ,1
 107350 ,6      ,1
 107350 ,7      ,0
 107650 ,2      ,0
 107650 ,3      ,1
 107650 ,4      ,0
 107750 ,6      ,0
 107750 ,7      ,1
 108050 ,2      ,1
 108050 ,3      ,0
 108050 ,4      ,1
 108200 ,2      ,0
 108200 ,3      ,1
 108200 ,4      ,0
 108350 ,6      ,1
 108350 ,7      ,0
 108400 ,2      ,1
 108400 ,3      ,0
 108400 ,4      ,1
 108650 ,2      ,0
 108700 ,2      ,1
 108750 ,6      ,0
 108750 ,7      ,1
 108950 ,6      ,1
 108950 ,7      ,0
 109000 ,2      ,0
 109000 ,3      ,1
 109000 ,4      ,0
 109150 ,2      ,1
 109150 ,3      ,0
 109150 ,4      ,1
 109350 ,6      ,0
 109350 ,7      ,1
 109550 ,2      ,0
 109550 ,3      ,1
 109550 ,4      ,0
 109900 ,1      ,1
 109900 ,2      ,1
 109900 ,3      ,0
 109900 ,6      ,1
 109900 ,7      ,0
 109900 ,8      ,1
 110550 ,3      ,1
 110550 ,4      ,1
 110550 ,6      ,0
 110550 ,7      ,1
 110550 ,8      ,0
 110800 ,6      ,1
 110800 ,7      ,0
 110800 ,8      ,1
 111350 ,5      ,1
 111350 ,7      ,1
 111600 ,2      ,0
 111600 ,3      ,0
 111600 ,4      ,0
 111600 ,5      ,0
 111600 ,6      ,0
 111600 ,7      ,0
 111600 ,8      ,0
