TIME(MS),COMMAND,VALUE
 063200 ,2      ,1
 063200 ,3      ,0
 063200 ,8      ,0
 063300 ,6      ,0
 063300 ,7      ,1
 063350 ,2      ,0
 063350 ,3      ,1
 063400 ,6      ,1
 063400 ,8      ,1
 063450 ,6      ,0
 063450 ,7      ,0
 063500 ,2      ,1
 063500 ,3      ,0
 063500 ,6      ,1
 063550 ,6      ,0
 063600 ,6      ,1
 063600 ,7      ,1
 063650 ,1      ,1
 063650 ,2      ,0
 063700 ,6      ,0
 063700 ,7      ,0
 063750 ,7      ,1
 063750 ,8      ,0
 063800 ,1      ,0
 063800 ,3      ,1
 063800 ,6      ,1
 063800 ,8      ,1
 063850 ,6      ,0
 063900 ,2      ,1
 063900 ,3      ,0
 063900 ,6      ,1
 063900 ,8      ,0
 064000 ,6      ,0
 064000 ,7      ,0
 064000 ,8      ,1
 064050 ,2      ,0
 064050 ,3      ,1
 064050 ,6      ,1
 064050 ,7      ,1
 064100 ,7      ,0
 064150 ,6      ,0
 064150 ,7      ,1
 064200 ,2      ,1
 064200 ,3      ,0
 064200 ,7      ,0
 064200 ,8      ,0
 064300 ,2      ,0
 064300 ,5      ,1
 064300 ,8      ,1
 064350 ,4      ,1
 064350 ,7      ,1
 064400 ,3      ,1
 064400 ,5      ,0
 064400 ,6      ,1
 064400 ,8      ,0
 064450 ,2      ,1
 064450 ,4      ,0
 064450 ,7      ,0
 064500 ,1      ,1
 064500 ,6      ,0
 064550 ,2      ,0
 064800 ,1      ,0
 064800 ,3      ,0
 064800 ,5      ,1
 064800 ,8      ,1
 064850 ,4      ,1
 064850 ,7      ,1
 064900 ,3      ,1
 064900 ,5      ,0
 064900 ,6      ,1
 064900 ,8      ,0
 064950 ,2      ,1
 064950 ,7      ,0
 065000 ,1      ,1
 065000 ,3      ,0
 065000 ,6      ,0
 065100 ,1      ,0
 065200 ,8      ,1
 065250 ,2      ,0
 065250 ,4      ,0
 065250 ,5      ,1
 065250 ,7      ,1
 065300 ,4      ,1
 065300 ,6      ,1
 065300 ,8      ,0
 065350 ,3      ,1
 065350 ,7      ,0
 065400 ,2      ,1
 065400 ,4      ,0
 065450 ,1      ,1
 065500 ,2      ,0
 065550 ,1      ,0
 065600 ,6      ,0
 065600 ,7      ,1
 065600 ,8      ,1
 066050 ,3      ,0
 066050 ,4      ,1
 066050 ,5      ,0
 066050 ,7      ,0
 066050 ,8      ,0
 066100 ,6      ,1
 066150 ,7      ,1
 066200 ,3      ,1
 066200 ,4      ,0
 066200 ,6      ,0
 066200 ,7      ,0
 066200 ,8      ,1
 066250 ,6      ,1
 066250 ,7      ,1
 066350 ,3      ,0
 066350 ,4      ,1
 066350 ,8      ,0
 066400 ,8      ,1
 066450 ,6      ,0
 066450 ,8      ,0
 066550 ,3      ,1
 066550 ,4      ,0
 066550 ,6      ,1
 066550 ,8      ,1
 066600 ,7      ,0
 066650 ,2      ,1
 066650 ,3      ,0
 066650 ,8      ,0
 066750 ,6      ,0
 066750 ,7      ,1
 066800 ,2      ,0
 066800 ,3      ,1
 066850 ,6      ,1
 066850 ,8      ,1
 066900 ,6      ,0
 066900 ,7      ,0
 066950 ,2      ,1
 066950 ,3      ,0
 066950 ,6      ,1
 067000 ,6      ,0
 067050 ,6      ,1
 067050 ,7      ,1
 067100 ,1      ,1
 067100 ,2      ,0
 067150 ,6      ,0
 067150 ,7      ,0
 067200 ,7      ,1
 067200 ,8      ,0
 067250 ,1      ,0
 067250 ,3      ,1
 067250 ,6      ,1
 067250 ,8      ,1
 067300 ,6      ,0
 067350 ,2      ,1
 067350 ,3      ,0
 067350 ,6      ,1
 067350 ,8      ,0
 067450 ,6      ,0
 067450 ,7      ,0
 067450 ,8      ,1
 067500 ,2      ,0
 067500 ,3      ,1
 067500 ,6      ,1
 067500 ,7      ,1
 067550 ,7      ,0
 067600 ,6      ,0
 067600 ,7      ,1
 067650 ,2      ,1
 067650 ,3      ,0
 067650 ,7      ,0
 067650 ,8      ,0
 067750 ,2      ,0
 067750 ,4      ,1
 067750 ,5      ,1
 067750 ,8      ,1
 067800 ,7      ,1
 067850 ,6      ,1
 067850 ,8      ,0
 067900 ,2      ,1
 067900 ,3      ,1
 067900 ,7      ,0
 067950 ,6      ,0
 068050 ,2      ,0
 068050 ,3      ,0
 068200 ,3      ,1
 068200 ,8      ,1
 068250 ,7      ,1
 068300 ,6      ,1
 068350 ,3      ,0
 068350 ,4      ,0
 068350 ,8      ,0
 068400 ,7      ,0
 068450 ,6      ,0
 068500 ,3      ,1
 068500 ,4      ,1
 068650 ,2      ,1
 068650 ,8      ,1
 068700 ,2      ,0
 068700 ,7      ,1
 068750 ,1      ,1
 068750 ,3      ,0
 068750 ,6      ,1
 068750 ,8      ,0
 068800 ,2      ,1
 068800 ,4      ,0
 068800 ,7      ,0
 068850 ,3      ,1
 068850 ,5      ,0
 068900 ,4      ,1
 068950 ,5      ,1
 069000 ,1      ,0
 069000 ,2      ,0
 069000 ,3      ,0
 069000 ,4      ,0
 069000 ,5      ,0
 069050 ,1      ,1
 069050 ,2      ,1
 069050 ,3      ,1
 069050 ,4      ,1
 069050 ,5      ,1
 069050 ,6      ,0
 069050 ,7      ,1
 069050 ,8      ,1
 069400 ,1      ,0
 069400 ,2      ,0
 069400 ,3      ,0
 069400 ,4      ,0
 069400 ,5      ,0
 069400 ,7      ,0
 069400 ,8      ,0
 069500 ,1      ,1
 069550 ,2      ,1
 069600 ,3      ,1
 069650 ,1      ,0
 069650 ,4      ,1
 069700 ,2      ,0
 069700 ,5      ,1
 069750 ,3      ,0
 070350 ,1      ,1
 070400 ,2      ,1
 070450 ,3      ,1
 070500 ,1      ,0
 070550 ,2      ,0
 071200 ,1      ,1
 071250 ,2      ,1
 072000 ,1      ,0
 072000 ,6      ,1
 072050 ,2      ,0
 072050 ,6      ,0
 072050 ,7      ,1
 072100 ,3      ,0
 072100 ,7      ,0
 072100 ,8      ,1
 072150 ,1      ,1
 072150 ,4      ,0
 072150 ,6      ,1
 072150 ,8      ,0
 072200 ,2      ,1
 072200 ,5      ,0
 072200 ,6      ,0
 072200 ,7      ,1
 072250 ,3      ,1
 072250 ,6      ,1
 072250 ,7      ,0
 072250 ,8      ,1
 072300 ,4      ,1
 072300 ,6      ,0
 072300 ,7      ,1
 072300 ,8      ,0
 072350 ,5      ,1
 072350 ,6      ,1
 072350 ,7      ,0
 072400 ,6      ,0
 072400 ,8      ,1
 072450 ,7      ,1
 072450 ,8      ,0
 072500 ,6      ,1
 072500 ,7      ,0
 072500 ,8      ,1
 072550 ,7      ,1
 072550 ,8      ,0
 072600 ,6      ,0
 072650 ,1      ,0
 072650 ,2      ,0
 072650 ,3      ,0
 072650 ,4      ,0
 072650 ,5      ,0
 072650 ,7      ,0
 072850 ,1      ,1
 072850 ,6      ,1
 072900 ,2      ,1
 072950 ,3      ,1
 073000 ,1      ,0
 073000 ,4      ,1
 073050 ,2      ,0
 073050 ,5      ,1
 073100 ,3      ,0
 073700 ,1      ,1
 073700 ,6      ,0
 073700 ,7      ,1
 073750 ,2      ,1
 073800 ,3      ,1
 073850 ,1      ,0
 073900 ,2      ,0
 074550 ,1      ,1
 074550 ,7      ,0
 074550 ,8      ,1
 074600 ,2      ,1
 075350 ,1      ,0
 075350 ,6      ,1
 075350 ,8      ,0
 075400 ,2      ,0
 075400 ,6      ,0
 075400 ,7      ,1
 075450 ,3      ,0
 075450 ,7      ,0
 075450 ,8      ,1
 075500 ,1      ,1
 075500 ,4      ,0
 075500 ,6      ,1
 075500 ,8      ,0
 075550 ,2      ,1
 075550 ,5      ,0
 075550 ,6      ,0
 075550 ,7      ,1
 075600 ,3      ,1
 075600 ,6      ,1
 075600 ,7      ,0
 075600 ,8      ,1
 075650 ,4      ,1
 075650 ,6      ,0
 075650 ,7      ,1
 075650 ,8      ,0
 075700 ,5      ,1
 075700 ,6      ,1
 075700 ,7      ,0
 075750 ,6      ,0
 075750 ,8      ,1
 075800 ,6      ,1
 075800 ,7      ,1
 075850 ,6      ,0
 075850 ,7      ,0
 075850 ,8      ,0
 075900 ,1      ,0
 075900 ,2      ,0
 075900 ,3      ,0
 075900 ,4      ,0
 075900 ,5      ,0
 075900 ,6      ,1
 075900 ,7      ,1
 075900 ,8      ,1
 076000 ,6      ,0
 076000 ,7      ,0
 076000 ,8      ,0
 076150 ,6      ,1
 076350 ,1      ,1
 076350 ,3      ,1
 076350 ,6      ,0
 076350 ,8      ,1
 076400 ,7      ,1
 076450 ,6      ,1
 076450 ,8      ,0
 076500 ,1      ,0
 076500 ,3      ,0
 076500 ,7      ,0
 076550 ,6      ,0
 076550 ,7      ,1
 076600 ,1      ,1
 076600 ,3      ,1
 076750 ,6      ,1
 076750 ,7      ,0
 077000 ,6      ,0
 077000 ,8      ,1
 077050 ,1      ,0
 077050 ,5      ,1
 077150 ,7      ,1
 077150 ,8      ,0
 077350 ,3      ,0
 077350 ,5      ,0
 077450 ,3      ,1
 077450 ,5      ,1
 077550 ,6      ,1
 077550 ,7      ,0
 077900 ,3      ,0
 077900 ,5      ,0
 077900 ,6      ,0
 077900 ,7      ,1
 078000 ,2      ,1
 078000 ,4      ,1
 078000 ,6      ,1
 078000 ,7      ,0
 078000 ,8      ,1
 078250 ,6      ,0
 078250 ,8      ,0
 078300 ,2      ,0
 078300 ,4      ,0
 078400 ,2      ,1
 078400 ,4      ,1
 078400 ,6      ,1
 078400 ,8      ,1
 078650 ,2      ,0
 078650 ,4      ,0
 078700 ,6      ,0
 078700 ,7      ,1
 078700 ,8      ,0
 078750 ,3      ,1
 078750 ,5      ,1
 078850 ,7      ,0
 078850 ,8      ,1
 079150 ,3      ,0
 079150 ,5      ,0
 079250 ,3      ,1
 079250 ,5      ,1
 079300 ,7      ,1
 079300 ,8      ,0
 079600 ,7      ,0
 079700 ,1      ,1
 079700 ,7      ,1
 079950 ,7      ,0
 079950 ,8      ,1
 080100 ,1      ,0
 080100 ,2      ,1
 080100 ,3      ,0
 080100 ,4      ,1
 080100 ,5      ,0
 080150 ,6      ,1
 080150 ,8      ,0
 080400 ,7      ,1
 080550 ,1      ,1
 080550 ,2      ,0
 080550 ,3      ,1
 080550 ,4      ,0
 080550 ,5      ,1
 080550 ,6      ,0
 080550 ,7      ,0
 080550 ,8      ,1
 080850 ,6      ,1
 080850 ,8      ,0
 080950 ,1      ,0
 080950 ,2      ,1
 080950 ,3      ,0
 080950 ,4      ,1
 080950 ,5      ,0
 081000 ,6      ,0
 081000 ,7      ,1
 081300 ,7      ,0
 081300 ,8      ,1
 081450 ,1      ,1
 081450 ,2      ,0
 081450 ,3      ,1
 081450 ,4      ,0
 081450 ,5      ,1
 081450 ,6      ,1
 081450 ,8      ,0
 081700 ,6      ,0
 081700 ,8      ,1
 081800 ,1      ,0
 081800 ,2      ,1
 081800 ,3      ,0
 081800 ,4      ,1
 081800 ,5      ,0
 081850 ,7      ,1
 081850 ,8      ,0
 082150 ,6      ,1
 082150 ,7      ,0
 082250 ,1      ,1
 082250 ,2      ,0
 082250 ,3      ,1
 082250 ,4      ,0
 082250 ,5      ,1
 082300 ,6      ,0
 082300 ,7      ,1
 082300 ,8      ,1
 082550 ,6      ,1
 082550 ,7      ,0
 082550 ,8      ,0
 082700 ,6      ,0
 082700 ,7      ,1
 082750 ,1      ,0
 082750 ,3      ,0
 082750 ,5      ,0
 082900 ,7      ,0
 083000 ,7      ,1
 083150 ,3      ,1
 083150 ,5      ,1
 083150 ,6      ,1
 083150 ,7      ,0
 083400 ,8      ,1
 083550 ,2      ,1
 083550 ,3      ,0
 083550 ,4      ,1
 083550 ,6      ,0
 083550 ,7      ,1
 083550 ,8      ,0
 084050 ,1      ,1
 084050 ,2      ,0
 084050 ,3      ,1
 084050 ,4      ,0
 084050 ,7      ,0
 084050 ,8      ,1
 084300 ,7      ,1
 084450 ,6      ,1
 084600 ,6      ,0
 084600 ,7      ,0
 084600 ,8      ,0
 084750 ,7      ,1
 084800 ,1      ,0
 084800 ,5      ,0
 084900 ,1      ,1
 084900 ,5      ,1
 084900 ,6      ,1
 084900 ,7      ,0
 084900 ,8      ,1
 085150 ,6      ,0
 085150 ,7      ,1
 085150 ,8      ,0
 085300 ,2      ,1
 085300 ,3      ,0
 085300 ,4      ,1
 085300 ,5      ,0
 085300 ,6      ,1
 085300 ,7      ,0
 085650 ,7      ,1
 085700 ,1      ,0
 085700 ,2      ,0
 085700 ,3      ,1
 085700 ,4      ,0
 085700 ,5      ,1
 085700 ,6      ,0
 086000 ,7      ,0
 086000 ,8      ,1
 086200 ,6      ,1
 086200 ,7      ,1
 086250 ,3      ,0
 086350 ,6      ,0
 086350 ,7      ,0
 086350 ,8      ,0
 086450 ,6      ,1
 086450 ,7      ,1
 086450 ,8      ,1
 086550 ,6      ,0
 086550 ,7      ,0
 086550 ,8      ,0
 086600 ,1      ,1
 086600 ,6      ,1
 086600 ,7      ,1
 086900 ,1      ,0
 086900 ,7      ,0
 087000 ,1      ,1
 087050 ,8      ,1
 087300 ,6      ,0
 087300 ,7      ,1
 087450 ,6      ,1
 087450 ,7      ,0
 087500 ,1      ,0
 087500 ,2      ,1
 087500 ,5      ,0
 087750 ,8      ,0
 087900 ,2      ,0
 087900 ,3      ,1
 087900 ,6      ,0
 087900 ,7      ,1
 087900 ,8      ,1
 088300 ,1      ,1
 088300 ,5      ,1
 088300 ,6      ,1
 088300 ,7      ,0
 088300 ,8      ,0
 088600 ,7      ,1
 088750 ,1      ,0
 088750 ,2      ,1
 088750 ,3      ,0
 088750 ,4      ,1
 088750 ,5      ,0
 088750 ,6      ,0
 088750 ,7      ,0
 088750 ,8      ,1
 089000 ,7      ,1
 089150 ,1      ,1
 089150 ,2      ,0
 089150 ,3      ,1
 089150 ,4      ,0
 089150 ,5      ,1
 089150 ,6      ,1
 089150 ,7      ,0
 089150 ,8      ,0
 089400 ,8      ,1
 089550 ,1      ,0
 089550 ,2      ,1
 089550 ,3      ,0
 089550 ,4      ,1
 089550 ,5      ,0
 089600 ,6      ,0
 089600 ,7      ,1
 089600 ,8      ,0
 089650 ,7      ,0
 089700 ,7      ,1
 089900 ,8      ,1
 090000 ,2      ,0
 090000 ,3      ,1
 090000 ,4      ,0
 090000 ,5      ,1
 090000 ,6      ,1
 090000 ,7      ,0
 090000 ,8      ,0
 090400 ,2      ,1
 090400 ,3      ,0
 090400 ,4      ,1
 090400 ,6      ,0
 090450 ,7      ,1
 090900 ,1      ,1
 090900 ,2      ,0
 090900 ,3      ,1
 090900 ,4      ,0
 090900 ,7      ,0
 090900 ,8      ,1
 091150 ,7      ,1
 091150 ,8      ,0
 091300 ,6      ,1
 091300 ,7      ,0
 091300 ,8      ,1
 091600 ,7      ,1
 091650 ,1      ,0
 091650 ,5      ,0
 091650 ,6      ,0
 091650 ,8      ,0
 091750 ,1      ,1
 091750 ,2      ,1
 091750 ,3      ,0
 091750 ,5      ,1
 091750 ,6      ,1
 091750 ,7      ,0
 091750 ,8      ,1
 091900 ,6      ,0
 091900 ,8      ,0
 092000 ,6      ,1
 092000 ,7      ,1
 092150 ,1      ,0
 092150 ,4      ,1
 092150 ,6      ,0
 092150 ,8      ,1
 092400 ,6      ,1
 092450 ,5      ,0
 092550 ,2      ,0
 092550 ,3      ,1
 092550 ,4      ,0
 092550 ,5      ,1
 092550 ,6      ,0
 092550 ,7      ,0
 092550 ,8      ,0
 092600 ,6      ,1
 092600 ,8      ,1
 093000 ,7      ,1
 093100 ,3      ,0
 093100 ,6      ,0
 093100 ,8      ,0
 093250 ,6      ,1
 093250 ,7      ,0
 093450 ,1      ,1
 093450 ,6      ,0
 093450 ,7      ,1
 093450 ,8      ,1
 093700 ,6      ,1
 093700 ,7      ,0
 093700 ,8      ,0
 093750 ,1      ,0
 093850 ,1      ,1
 093850 ,6      ,0
 093850 ,7      ,1
 093850 ,8      ,1
 094100 ,7      ,0
 094250 ,6      ,1
 094350 ,1      ,0
 094350 ,2      ,1
 094550 ,6      ,0
 094550 ,8      ,0
 094700 ,6      ,1
 094700 ,8      ,1
 094750 ,2      ,0
 094750 ,3      ,1
 095000 ,5      ,0
 095150 ,3      ,0
 095150 ,5      ,1
 095150 ,6      ,0
 095200 ,4      ,1
 095200 ,7      ,1
 095250 ,3      ,1
 095250 ,6      ,1
 095300 ,2      ,1
 095300 ,5      ,0
 095350 ,1      ,1
 095350 ,4      ,0
 095400 ,3      ,0
 095400 ,6      ,0
 095400 ,7      ,0
 095400 ,8      ,0
 095450 ,2      ,0
 095500 ,1      ,0
 095600 ,1      ,1
 095600 ,6      ,1
 095650 ,2      ,1
 095650 ,7      ,1
 095700 ,3      ,1
 095700 ,8      ,1
 095750 ,4      ,1
 095800 ,5      ,1
 095800 ,6      ,0
 095800 ,7      ,0
 095800 ,8      ,0
 096000 ,5      ,0
 096000 ,6      ,1
 096000 ,7      ,1
 096000 ,8      ,1
 096050 ,4      ,0
 096100 ,3      ,0
 096150 ,2      ,0
 096150 ,5      ,1
 096200 ,1      ,0
 096200 ,4      ,1
 096250 ,3      ,1
 096250 ,6      ,0
 096250 ,7      ,0
 096250 ,8      ,0
 096300 ,2      ,1
 096350 ,1      ,1
 096400 ,4      ,0
 096400 ,6      ,1
 096400 ,7      ,1
 096450 ,2      ,0
 096550 ,4      ,1
 096550 ,5      ,0
 096600 ,1      ,0
 096600 ,2      ,1
 096600 ,3      ,0
 096650 ,1      ,1
 096650 ,5      ,1
 096700 ,1      ,0
 096700 ,3      ,1
 096700 ,6      ,0
 096700 ,8      ,1
 096750 ,1      ,1
 096750 ,2      ,0
 096750 ,5      ,0
 096750 ,7      ,0
 096800 ,1      ,0
 096800 ,7      ,1
 096800 ,8      ,0
 096850 ,2      ,1
 096850 ,4      ,0
 096850 ,6      ,1
 096850 ,7      ,0
 096900 ,1      ,1
 096900 ,4      ,1
 096900 ,5      ,1
 096900 ,6      ,0
 096950 ,2      ,0
 096950 ,4      ,0
 096950 ,5      ,0
 096950 ,8      ,1
 097000 ,7      ,1
 097050 ,6      ,1
 097050 ,8      ,0
 097100 ,1      ,0
 097100 ,3      ,0
 097100 ,7      ,0
 097150 ,6      ,0
 097150 ,7      ,1
 097200 ,1      ,1
 097200 ,3      ,1
 097350 ,6      ,1
 097350 ,7      ,0
 097600 ,6      ,0
 097600 ,8      ,1
 097650 ,1      ,0
 097650 ,5      ,1
 097750 ,7      ,1
 097750 ,8      ,0
 097950 ,3      ,0
 097950 ,5      ,0
 098050 ,3      ,1
 098050 ,5      ,1
 098150 ,6      ,1
 098150 ,7      ,0
 098500 ,3      ,0
 098500 ,5      ,0
 098500 ,6      ,0
 098500 ,7      ,1
 098600 ,2      ,1
 098600 ,4      ,1
 098600 ,6      ,1
 098600 ,7      ,0
 098600 ,8      ,1
 098850 ,6      ,0
 098850 ,8      ,0
 098900 ,2      ,0
 098900 ,4      ,0
 099000 ,2      ,1
 099000 ,4      ,1
 099000 ,6      ,1
 099000 ,8      ,1
 099250 ,2      ,0
 099250 ,4      ,0
 099300 ,6      ,0
 099300 ,7      ,1
 099300 ,8      ,0
 099350 ,3      ,1
 099350 ,5      ,1
 099450 ,7      ,0
 099450 ,8      ,1
 099750 ,3      ,0
 099750 ,5      ,0
 099850 ,3      ,1
 099850 ,5      ,1
 099900 ,7      ,1
 099900 ,8      ,0
 100200 ,7      ,0
 100300 ,1      ,1
 100300 ,7      ,1
 100550 ,7      ,0
 100550 ,8      ,1
 100700 ,1      ,0
 100700 ,2      ,1
 100700 ,3      ,0
 100700 ,4      ,1
 100700 ,5      ,0
 100750 ,6      ,1
 100750 ,8      ,0
 101000 ,7      ,1
 101150 ,1      ,1
 101150 ,2      ,0
 101150 ,3      ,1
 101150 ,4      ,0
 101150 ,5      ,1
 101150 ,6      ,0
 101150 ,7      ,0
 101150 ,8      ,1
 101450 ,6      ,1
 101450 ,8      ,0
 101550 ,1      ,0
 101550 ,2      ,1
 101550 ,3      ,0
 101550 ,4      ,1
 101550 ,5      ,0
 101600 ,6      ,0
 101600 ,7      ,1
 101900 ,7      ,0
 101900 ,8      ,1
 102050 ,1      ,1
 102050 ,2      ,0
 102050 ,3      ,1
 102050 ,4      ,0
 102050 ,5      ,1
 102050 ,6      ,1
 102050 ,8      ,0
 102300 ,6      ,0
 102300 ,8      ,1
 102400 ,1      ,0
 102400 ,2      ,1
 102400 ,3      ,0
 102400 ,4      ,1
 102400 ,5      ,0
 102450 ,7      ,1
 102450 ,8      ,0
 102750 ,6      ,1
 102750 ,7      ,0
 102850 ,1      ,1
 102850 ,2      ,0
 102850 ,3      ,1
 102850 ,4      ,0
 102850 ,5      ,1
 102900 ,6      ,0
 102900 ,7      ,1
 102900 ,8      ,1
 103150 ,6      ,1
 103150 ,7      ,0
 103150 ,8      ,0
 103300 ,6      ,0
 103300 ,7      ,1
 103350 ,1      ,0
 103350 ,3      ,0
 103350 ,5      ,0
 103500 ,7      ,0
 103600 ,7      ,1
 103750 ,3      ,1
 103750 ,6      ,1
 103750 ,7      ,0
 104000 ,8      ,1
 104150 ,2      ,1
 104150 ,3      ,0
 104150 ,4      ,1
 104150 ,6      ,0
 104150 ,7      ,1
 104150 ,8      ,0
 104650 ,1      ,1
 104650 ,2      ,0
 104650 ,4      ,0
 104650 ,5      ,1
 104650 ,7      ,0
 104650 ,8      ,1
 104900 ,7      ,1
 105050 ,6      ,1
 105200 ,6      ,0
 105200 ,7      ,0
 105200 ,8      ,0
 105350 ,7      ,1
 105400 ,1      ,0
 105400 ,5      ,0
 105500 ,1      ,1
 105500 ,5      ,1
 105500 ,6      ,1
 105500 ,7      ,0
 105500 ,8      ,1
 105750 ,6      ,0
 105750 ,7      ,1
 105750 ,8      ,0
 105900 ,1      ,0
 105900 ,2      ,1
 105900 ,4      ,1
 105900 ,5      ,0
 105900 ,6      ,1
 105900 ,7      ,0
 106250 ,7      ,1
 106300 ,2      ,0
 106300 ,3      ,1
 106300 ,4      ,0
 106300 ,6      ,0
 106600 ,7      ,0
 106600 ,8      ,1
 106800 ,6      ,1
 106800 ,7      ,1
 106850 ,3      ,0
 106950 ,6      ,0
 106950 ,7      ,0
 106950 ,8      ,0
 107050 ,6      ,1
 107050 ,7      ,1
 107050 ,8      ,1
 107150 ,6      ,0
 107150 ,7      ,0
 107150 ,8      ,0
 107200 ,1      ,1
 107200 ,6      ,1
 107200 ,7      ,1
 107500 ,1      ,0
 107500 ,7      ,0
 107600 ,1      ,1
 107650 ,8      ,1
 107900 ,6      ,0
 107900 ,7      ,1
 108050 ,6      ,1
 108050 ,7      ,0
 108100 ,1      ,0
 108100 ,2      ,1
 108350 ,8      ,0
 108500 ,2      ,0
 108500 ,3      ,1
 108500 ,6      ,0
 108500 ,7      ,1
 108500 ,8      ,1
 108900 ,1      ,1
 108900 ,5      ,1
 108900 ,6      ,1
 108900 ,7      ,0
 108900 ,8      ,0
 109200 ,7      ,1
 109350 ,1      ,0
 109350 ,2      ,1
 109350 ,3      ,0
 109350 ,4      ,1
 109350 ,5      ,0
 109350 ,6      ,0
 109350 ,7      ,0
 109350 ,8      ,1
 109600 ,7      ,1
 109750 ,1      ,1
 109750 ,2      ,0
 109750 ,3      ,1
 109750 ,4      ,0
 109750 ,5      ,1
 109750 ,6      ,1
 109750 ,7      ,0
 109750 ,8      ,0
 110000 ,8      ,1
 110150 ,1      ,0
 110150 ,2      ,1
 110150 ,3      ,0
 110150 ,4      ,1
 110150 ,5      ,0
 110200 ,6      ,0
 110200 ,7      ,1
 110200 ,8      ,0
 110250 ,7      ,0
 110300 ,7      ,1
 110500 ,8      ,1
 110600 ,2      ,0
 110600 ,3      ,1
 110600 ,4      ,0
 110600 ,6      ,1
 110600 ,7      ,0
 110600 ,8      ,0
 111000 ,2      ,1
 111000 ,3      ,0
 111000 ,4      ,1
 111000 ,6      ,0
 111050 ,7      ,1
 111500 ,1      ,1
 111500 ,2      ,0
 111500 ,4      ,0
 111500 ,5      ,1
 111500 ,7      ,0
 111500 ,8      ,1
 111750 ,7      ,1
 111750 ,8      ,0
 111900 ,6      ,1
 111900 ,7      ,0
 111900 ,8      ,1
 112200 ,7      ,1
 112250 ,1      ,0
 112250 ,5      ,0
 112250 ,6      ,0
 112250 ,8      ,0
 112350 ,1      ,1
 112350 ,5      ,1
 112350 ,6      ,1
 112350 ,7      ,0
 112350 ,8      ,1
 112500 ,6      ,0
 112500 ,8      ,0
 112600 ,6      ,1
 112600 ,7      ,1
 112750 ,1      ,0
 112750 ,2      ,1
 112750 ,4      ,1
 112750 ,5      ,0
 112750 ,6      ,0
 112750 ,8      ,1
 113000 ,6      ,1
 113150 ,2      ,0
 113150 ,3      ,1
 113150 ,4      ,0
 113150 ,6      ,0
 113150 ,7      ,0
 113150 ,8      ,0
 113200 ,6      ,1
 113200 ,8      ,1
 113600 ,7      ,1
 113700 ,3      ,0
 113700 ,6      ,0
 113700 ,8      ,0
 113850 ,6      ,1
 113850 ,7      ,0
 114050 ,1      ,1
 114050 ,6      ,0
 114050 ,7      ,1
 114050 ,8      ,1
 114300 ,6      ,1
 114300 ,7      ,0
 114300 ,8      ,0
 114350 ,1      ,0
 114450 ,1      ,1
 114450 ,6      ,0
 114450 ,7      ,1
 114450 ,8      ,1
 114700 ,7      ,0
 114850 ,6      ,1
 114950 ,1      ,0
 114950 ,2      ,1
 115150 ,6      ,0
 115150 ,8      ,0
 115300 ,6      ,1
 115300 ,8      ,1
 115350 ,2      ,0
 115350 ,3      ,1
 115750 ,3      ,0
 115750 ,5      ,1
 115750 ,6      ,0
 115800 ,4      ,1
 115800 ,7      ,1
 115850 ,3      ,1
 115850 ,6      ,1
 115900 ,2      ,1
 115900 ,5      ,0
 115950 ,1      ,1
 115950 ,4      ,0
 116000 ,3      ,0
 116000 ,6      ,0
 116000 ,7      ,0
 116000 ,8      ,0
 116050 ,2      ,0
 116100 ,1      ,0
 116200 ,1      ,1
 116200 ,6      ,1
 116250 ,2      ,1
 116250 ,7      ,1
 116300 ,3      ,1
 116300 ,8      ,1
 116350 ,4      ,1
 116400 ,5      ,1
 116400 ,6      ,0
 116400 ,7      ,0
 116400 ,8      ,0
 116600 ,5      ,0
 116600 ,6      ,1
 116600 ,7      ,1
 116600 ,8      ,1
 116650 ,4      ,0
 116700 ,3      ,0
 116750 ,2      ,0
 116750 ,5      ,1
 116800 ,1      ,0
 116800 ,4      ,1
 116850 ,3      ,1
 116850 ,6      ,0
 116850 ,7      ,0
 116850 ,8      ,0
 116900 ,2      ,1
 116950 ,1      ,1
 117000 ,4      ,0
 117000 ,6      ,1
 117000 ,7      ,1
 117050 ,2      ,0
 117150 ,4      ,1
 117150 ,5      ,0
 117200 ,1      ,0
 117200 ,2      ,1
 117200 ,3      ,0
 117250 ,1      ,1
 117250 ,5      ,1
 117300 ,1      ,0
 117300 ,3      ,1
 117300 ,6      ,0
 117300 ,8      ,1
 117350 ,1      ,1
 117350 ,2      ,0
 117350 ,5      ,0
 117350 ,7      ,0
 117400 ,1      ,0
 117400 ,3      ,0
 117400 ,6      ,1
 117400 ,7      ,1
 117400 ,8      ,0
 117500 ,7      ,0
 117500 ,8      ,1
 117550 ,3      ,1
 117550 ,4      ,0
 117550 ,7      ,1
 117600 ,6      ,0
 117700 ,3      ,0
 117700 ,4      ,1
 117700 ,6      ,1
 117700 ,7      ,0
 117750 ,7      ,1
 117750 ,8      ,0
 117800 ,6      ,0
 117800 ,7      ,0
 117800 ,8      ,1
 117850 ,6      ,1
 117850 ,7      ,1
 117900 ,3      ,1
 117900 ,4      ,0
 117900 ,7      ,0
 117950 ,7      ,1
 118000 ,2      ,1
 118000 ,3      ,0
 118100 ,8      ,0
 118150 ,2      ,0
 118150 ,3      ,1
 118150 ,7      ,0
 118150 ,8      ,1
 118200 ,7      ,1
